"code_lac" "camp_annee" "id_campagne" "id_prelev_poisson" "id_point_prelev" "coord_x" "coord_y" "date_pose" "heure_pose" "date_releve" "heure_releve" "prof_min_point_pose" "prof_max_point_pose" "strate" "species" "fish"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "55"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "50"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Perca fluviatilis" "245"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Perca fluviatilis" "235"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Perca fluviatilis" "205"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Abramis brama" "207"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Squalius cephalus" "335"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Rutilus rutilus" "145"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Rutilus rutilus" "138"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "166"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "170"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "165"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Blicca bjoerkna" "204"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Blicca bjoerkna" "197"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Blicca bjoerkna" "200"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Blicca bjoerkna" "186"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "153"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "142"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "160"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "145"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Perca fluviatilis" "90"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Sander lucioperca" "155"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Sander lucioperca" "140"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "82"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "84"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "88"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "99"
"BIM13" "2015" "399" "21689" "249739" "5.56047409772872" "43.5517582576721" "16727" "65340" "16728" "33480" "1.1" "1.8" "< 3 m [Protocole CEN]" "Alburnus alburnus" "95"
